ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",5389512837.13,"Retail",1000000,22,22,"2022-12-31",0.029,"2022-12-31",0.00564,0.13337,0,0,0,0,0,0.31316,0.02749,0,0,0,0,0,0,0,0.3705,0.14984,0,0.139,0.861
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",4869660520.3,"Retail",1000000,18,19,"2022-11-30",0.0198,"2022-11-30",0.1419,0,0,0,0,0,0,0.35338,0.0297,0,0,0,0,0,0,0,0.31421,0.16081,0,0.1419,0.8581
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",4405220272.38,"Retail",1000000,14,15,"2022-10-31",0.0188,"2022-10-31",0.00612,0.0956,0,0,0,0,0,0.36637,0.02672,0,0,0,0,0,0,0,0.31981,0.18537,0,0.10172,0.89828
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",3635537375.67,"Retail",1000000,20,21,"2022-09-30",0.0183,"2022-09-30",0,0,0,0,0,0,0,0.3767,0.03125,0,0,0,0,0,0,0,0.37211,0.21994,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",3486938794.24,"Retail",1000000,17,19,"2022-08-31",0.0138,"2022-08-31",0,0.07058,0,0,0,0,0,0.37392,0.0264,0,0,0,0,0,0,0,0.30407,0.22503,0,0.07058,0.92942
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",2772986820.39,"Retail",1000000,19,20,"2022-07-31",0.0096,"2022-07-31",0,0,0,0,0,0,0,0.40746,0.02357,0,0,0,0,0,0,0,0.31781,0.25116,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",2942685223.71,"Retail",1000000,15,17,"2022-06-30",0.0078,"2022-06-30",0,0.05345,0,0,0,0,0,0.40275,0.02731,0,0,0,0,0,0,0,0.27427,0.24223,0,0.05345,0.94655
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",2274553559.61,"Retail",1000000,16,18,"2022-05-31",0.0062,"2022-05-31",0,0.03246,0,0,0,0,0,0.37006,0.0406,0,0,0,0,0,0,0,0.27474,0.28214,0,0.03246,0.96754
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",1681707120.99,"Retail",1000000,14,18,"2022-04-30",0.0028,"2022-04-30",0,0,0,0,0,0,0,0.36852,0.04257,0,0,0,0,0,0,0,0.25596,0.33294,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",1001718420.4,"Retail",1000000,18,22,"2022-03-31",0.003,"2022-03-31",0,0,0,0,0,0,0,0.28135,0.02483,0,0,0,0,0,0,0,0.29357,0.40026,0,0,1
