ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3792951471.59,"Institutional",500000,45,96,"2025-03-31",0.0416,"2025-03-31",0.65981,0,0.2428,0.0974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3783066850.53,"Institutional",500000,48,94,"2025-02-28",0.0418,"2025-02-28",0.65083,0,0.23561,0.11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3867196483.21,"Institutional",500000,51,96,"2025-01-31",0.0422,"2025-01-31",0.65307,0,0.21007,0.13686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3871914270.01,"Institutional",500000,41,85,"2024-12-31",0.0433,"2024-12-31",0.676,0,0.16516,0.15885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3894367322.05,"Institutional",500000,47,90,"2024-11-29",0.0451,"2024-11-29",0.71121,0,0.18501,0.10378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3850705778.77,"Institutional",500000,48,94,"2024-10-31",0.0466,"2024-10-31",0.72404,0,0.19377,0.0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4103838054.8,"Institutional",500000,41,91,"2024-09-30",0.0486,"2024-09-30",0.70994,0,0.22103,0.06903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4134409041.29,"Institutional",500000,42,95,"2024-08-30",0.0513,"2024-08-30",0.73493,0,0.22372,0.04135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4106598622.66,"Institutional",500000,38,97,"2024-07-31",0.0517,"2024-07-31",0.65461,0,0.29562,0.04977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4343780934.96,"Institutional",500000,39,88,"2024-06-28",0.0516,"2024-06-28",0.68744,0,0.2691,0.04346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3761543485.16,"Institutional",500000,40,90,"2024-05-31",0.0516,"2024-05-31",0.67191,0.32809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3936473480.93,"Institutional",500000,43,99,"2024-04-30",0.0517,"2024-04-30",0.67514,0.32486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3828003487.39,"Institutional",500000,42,92,"2024-03-28",0.0518,"2024-03-28",0.73266,0.26734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3747672634.76,"Institutional",500000,41,91,"2024-02-29",0.0516,"2024-02-29",0.75206,0.24794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3805871678.67,"Institutional",500000,42,91,"2024-01-31",0.0519,"2024-01-31",0.77058,0.22942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3744693921.27,"Institutional",500000,36,78,"2023-12-29",0.0521,"2023-12-29",0.76474,0.23526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3803942175.58,"Institutional",500000,41,86,"2023-11-30",0.0522,"2023-11-30",0.67918,0.32082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3611555172.99,"Institutional",500000,42,89,"2023-10-31",0.0521,"2023-10-31",0.65877,0.34123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3692062333.91,"Institutional",500000,40,91,"2023-09-29",0.0519,"2023-09-29",0.70448,0.29552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3708232372.7,"Institutional",500000,38,86,"2023-08-31",0.0515,"2023-08-31",0.66852,0.33148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3565936716.09,"Institutional",500000,41,103,"2023-07-31",0.0507,"2023-07-31",0.63161,0.36839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3702482153.98,"Institutional",500000,36,96,"2023-06-30",0.0496,"2023-06-30",0.55475,0.44525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4075108949.35,"Institutional",500000,37,95,"2023-05-31",0.0484,"2023-05-31",0.35294,0.64706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4092210013.42,"Institutional",500000,42,93,"2023-04-28",0.0459,"2023-04-28",0.28972,0.71028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4093129115.66,"Institutional",500000,38,88,"2023-03-31",0.0453,"2023-03-31",0.40617,0.59383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4126072013.97,"Institutional",500000,32,89,"2023-02-28",0.0439,"2023-02-28",0.52612,0.47388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4003735592.93,"Institutional",500000,30,93,"2023-01-31",0.0419,"2023-01-31",0.47755,0.52245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4251489703.78,"Institutional",500000,30,85,"2022-12-30",0.0401,"2022-12-30",0.2834,0.7166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3285037073.35,"Institutional",500000,37,100,"2022-11-30",0.0362,"2022-11-30",0.40202,0.59798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3562353578.58,"Institutional",500000,33,102,"2022-10-31",0.0294,"2022-10-31",0.31505,0.68495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3715598517.17,"Institutional",500000,32,102,"2022-09-30",0.0254,"2022-09-30",0.3187,0.6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3733069419.44,"Institutional",500000,40,100,"2022-08-31",0.0198,"2022-08-31",0.55431,0.44569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3504456899.27,"Institutional",500000,37,90,"2022-07-29",0.0152,"2022-07-29",0.54327,0.45673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3615390107.23,"Institutional",500000,40,91,"2022-06-30",0.0101,"2022-06-30",0.48728,0.51272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3368953494.11,"Institutional",500000,38,97,"2022-05-31",0.0056,"2022-05-31",0.42108,0.57892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3205916564.33,"Institutional",500000,27,92,"2022-04-29",0.0015,"2022-04-29",0.58802,0.41198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3466626793.75,"Institutional",500000,35,88,"2022-03-31",0.0006,"2022-03-31",0.67785,0.32215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3456395727.16,"Institutional",500000,36,86,"2022-02-28",0.0001,"2022-02-28",0.75167,0.24833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",3681889903.17,"Institutional",500000,36,83,"2022-01-31",0.0001,"2022-01-31",0.76628,0.23372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4092531346.56,"Institutional",500000,42,88,"2021-12-31",0.0001,"2021-12-31",0.64039,0.35961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GOTXX","parse-MFP-files.sh","Federated Hermes Money Market Obligations Trust","Federated Hermes Government Obligations Tax-managed Fund","Institutional Shares",0,"0731","Government",4015348518.02,"Institutional",500000,45,95,"2021-11-30",0.0001,"2021-11-30",0.51736,0.48264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
