asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2022-03-23","SPRXX",,0.0001,,"moneymarket.fun"
"2022-03-24","SPRXX",,0.0001,,"moneymarket.fun"
"2022-03-25","SPRXX",,0.0001,,"moneymarket.fun"
"2022-03-26","SPRXX",,0.0001,,"gapFiller (moneymarket.fun)"
"2022-03-27","SPRXX",,0.0001,,"gapFiller (moneymarket.fun)"
"2022-03-28","SPRXX",,0.0001,,"moneymarket.fun"
"2022-03-29","SPRXX",,0.0001,,"moneymarket.fun"
"2022-03-30","SPRXX",,0.0001,,"moneymarket.fun"
"2022-03-31","SPRXX",,0.0001,,"EDGAR MFP-2"
"2022-04-01","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-02","SPRXX",,0.0001,,"gapFiller (moneymarket.fun)"
"2022-04-03","SPRXX",,0.0001,,"gapFiller (moneymarket.fun)"
"2022-04-04","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-05","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-06","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-07","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-08","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-09","SPRXX",,0.0001,,"gapFiller (moneymarket.fun)"
"2022-04-10","SPRXX",,0.0001,,"gapFiller (moneymarket.fun)"
"2022-04-11","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-12","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-13","SPRXX",,0.0001,,"moneymarket.fun"
"2022-04-14","SPRXX",,0.0002,,"moneymarket.fun"
"2022-04-15","SPRXX",,0.0002,,"gapFiller (moneymarket.fun)"
"2022-04-16","SPRXX",,0.0002,,"gapFiller (moneymarket.fun)"
"2022-04-17","SPRXX",,0.0002,,"gapFiller (moneymarket.fun)"
"2022-04-18","SPRXX",,0.0002,,"moneymarket.fun"
"2022-04-19","SPRXX",,0.0003,,"moneymarket.fun"
"2022-04-20","SPRXX",,0.0003,,"moneymarket.fun"
"2022-04-21","SPRXX",,0.0003,,"moneymarket.fun"
"2022-04-22","SPRXX",,0.0004,,"moneymarket.fun"
"2022-04-23","SPRXX",,0.0004,,"gapFiller (moneymarket.fun)"
"2022-04-24","SPRXX",,0.0004,,"gapFiller (moneymarket.fun)"
"2022-04-25","SPRXX",,0.0005,,"moneymarket.fun"
"2022-04-26","SPRXX",,0.0005,,"moneymarket.fun"
"2022-04-27","SPRXX",,0.0006,,"moneymarket.fun"
"2022-04-28","SPRXX",,0.0006,,"moneymarket.fun"
"2022-04-29","SPRXX",,0.0006,,"moneymarket.fun"
"2022-04-30","SPRXX",,0.0006,,"EDGAR MFP-2"
"2022-05-01","SPRXX",,0.0006,,"gapFiller (EDGAR MFP-2)"
"2022-05-02","SPRXX",,0.0007,,"moneymarket.fun"
"2022-05-03","SPRXX",,0.0007,,"moneymarket.fun"
"2022-05-04","SPRXX",,0.0007,,"moneymarket.fun"
"2022-05-05","SPRXX",,0.0011,,"moneymarket.fun"
"2022-05-06","SPRXX",,0.0017,,"moneymarket.fun"
"2022-05-07","SPRXX",,0.0017,,"gapFiller (moneymarket.fun)"
"2022-05-08","SPRXX",,0.0017,,"gapFiller (moneymarket.fun)"
"2022-05-09","SPRXX",,0.0033,,"moneymarket.fun"
"2022-05-10","SPRXX",,0.0039,,"moneymarket.fun"
"2022-05-11","SPRXX",,0.0044,,"moneymarket.fun"
"2022-05-12","SPRXX",,0.0046,,"moneymarket.fun"
