asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2023-03-17","MSUXX",,0.044929,,"deep"
"2023-03-18","MSUXX",,0.044929,,"gapFiller (deep)"
"2023-03-19","MSUXX",,0.044929,,"gapFiller (deep)"
"2023-03-20","MSUXX",,0.044947,,"deep"
"2023-03-21","MSUXX",,0.044915,,"deep"
"2023-03-22","MSUXX",,0.044915,,"deep"
"2023-03-23","MSUXX",,0.04475,,"deep"
"2023-03-24","MSUXX",,0.044408,,"deep"
"2023-03-25","MSUXX",,0.044408,,"gapFiller (deep)"
"2023-03-26","MSUXX",,0.044408,,"gapFiller (deep)"
"2023-03-27","MSUXX",,0.044318,,"deep"
"2023-03-28","MSUXX",,0.0442,,"deep"
"2023-03-29","MSUXX",,0.044076,,"deep"
"2023-03-30","MSUXX",,0.043999,,"deep"
"2023-03-31","MSUXX",,0.0439,,"EDGAR MFP-2"
"2023-04-01","MSUXX",,0.0439,,"gapFiller (EDGAR MFP-2)"
"2023-04-02","MSUXX",,0.0439,,"gapFiller (EDGAR MFP-2)"
"2023-04-03","MSUXX",,0.043788,,"deep"
"2023-04-04","MSUXX",,0.043837,,"deep"
"2023-04-05","MSUXX",,0.043892,,"deep"
"2023-04-06","MSUXX",,0.044176,,"deep"
"2023-04-07","MSUXX",,0.044176,,"gapFiller (deep)"
"2023-04-08","MSUXX",,0.044176,,"gapFiller (deep)"
"2023-04-09","MSUXX",,0.044176,,"gapFiller (deep)"
"2023-04-10","MSUXX",,0.044269,,"deep"
"2023-04-11","MSUXX",,0.044343,,"deep"
"2023-04-12","MSUXX",,0.04441,,"deep"
"2023-04-13","MSUXX",,0.044441,,"deep"
"2023-04-14","MSUXX",,0.044582,,"deep"
"2023-04-15","MSUXX",,0.044582,,"gapFiller (deep)"
"2023-04-16","MSUXX",,0.044582,,"gapFiller (deep)"
"2023-04-17","MSUXX",,0.044575,,"deep"
"2023-04-18","MSUXX",,0.044544,,"deep"
"2023-04-19","MSUXX",,0.044522,,"deep"
"2023-04-20","MSUXX",,0.044514,,"deep"
"2023-04-21","MSUXX",,0.044324,,"deep"
"2023-04-22","MSUXX",,0.044324,,"gapFiller (deep)"
"2023-04-23","MSUXX",,0.044324,,"gapFiller (deep)"
"2023-04-24","MSUXX",,0.044311,,"deep"
"2023-04-25","MSUXX",,0.044087,,"deep"
"2023-04-26","MSUXX",,0.043819,,"deep"
"2023-04-27","MSUXX",,0.043546,,"deep"
"2023-04-28","MSUXX",,0.042803,,"deep"
"2023-04-29","MSUXX",,0.042803,,"gapFiller (deep)"
"2023-04-30","MSUXX",,0.0428,,"EDGAR MFP-2"
"2023-05-01","MSUXX",,0.04255,,"deep"
"2023-05-02","MSUXX",,0.042463,,"deep"
"2023-05-03","MSUXX",,0.042377,,"deep"
"2023-05-04","MSUXX",,0.042287,,"deep"
"2023-05-05","MSUXX",,0.042055,,"deep"
"2023-05-06","MSUXX",,0.042055,,"gapFiller (deep)"
"2023-05-07","MSUXX",,0.042055,,"gapFiller (deep)"
"2023-05-08","MSUXX",,0.041993,,"deep"
"2023-05-09","MSUXX",,0.042032,,"deep"
"2023-05-10","MSUXX",,0.042086,,"deep"
"2023-05-11","MSUXX",,0.04224,,"deep"
"2023-05-12","MSUXX",,0.042745,,"deep"
