ticker,friendlyName,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2320357758.04,"Institutional",2500,36,100,"2025-04-30",0.0388,"2025-04-30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2321850652.31,"Institutional",2500,22,93,"2025-03-31",0.0388,"2025-03-31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2300109678.6,"Institutional",2500,31,103,"2025-02-28",0.0391,"2025-02-28",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2298191197.1,"Institutional",2500,24,100,"2025-01-31",0.0398,"2025-01-31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2294809540.58,"Institutional",2500,33,112,"2024-12-31",0.0408,"2024-12-31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2293934703.7,"Institutional",2500,50,88,"2024-11-30",0.0418,"2024-11-29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2326206348.35,"Institutional",2500,46,78,"2024-10-31",0.0434,"2024-10-31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2323927711.28,"Institutional",2500,31,73,"2024-09-30",0.0447,"2024-09-30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2328978836.37,"Institutional",2500,38,77,"2024-08-31",0.0479,"2024-08-30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CPFXX","American Century Capital Preservation Fund Investor Class","American Century Government Income Trust","Capital Preservation Fund","Investor Class",,"0331","Government",2312244604.64,"Institutional",2500,44,95,"2024-07-31",0.0486,"2024-07-31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
