ticker,friendlyName,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Fund - Tax-exempt Money Market","Class I",,"1031","Muni",2366093992.13,"Retail",10000000,29,29,"2024-11-29",0.0288,"2024-11-29",0,0,0,0,0,0,0,0.56662,0.09526,0,0,0,0,0,0,0,0.32185,0.01627,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Fund - Tax-exempt Money Market","Class I",,"1031","Muni",2345782782.79,"Retail",10000000,31,31,"2024-10-31",0.0321,"2024-10-31",0,0,0,0,0,0,0,0.61275,0.09637,0,0,0,0,0,0,0,0.29088,0,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Fund - Tax-exempt Money Market","Class I",,"1031","Muni",2243405030.64,"Retail",10000000,29,29,"2024-09-30",0.0312,"2024-09-30",0,0,0,0,0,0,0,0.58975,0.11183,0,0,0,0,0,0,0,0.29424,0.00418,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Fund - Tax-exempt Money Market","Class I",,"1031","Muni",2257041786.71,"Retail",10000000,25,25,"2024-08-30",0.0305,"2024-08-30",0,0,0,0,0,0,0,0.67827,0.05117,0,0,0,0,0,0,0,0.2664,0.00417,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Fund - Tax-exempt Money Market","Class I",,"1031","Muni",2209422317.42,"Retail",10000000,26,26,"2024-07-31",0.0347,"2024-07-31",0,0,0,0,0,0,0,0.66355,0.05863,0,0,0,0,0,0,0,0.27355,0.00427,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Fund - Tax-exempt Money Market","Class I",,"1031","Muni",2209580766.9,"Retail",10000000,24,24,"2024-06-28",0.0379,"2024-06-28",0,0,0,0,0,0,0,0.69625,0.0277,0,0,0,0,0,0,0,0.27186,0.00419,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2163373702.51,"Retail",10000000,16,16,"2024-05-31",0.0328,"2024-05-31",0,0,0,0,0,0,0,0.67197,0.06567,0,0,0,0,0,0,0,0.25793,0.00443,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2168061537.36,"Retail",10000000,17,17,"2024-04-30",0.0345,"2024-04-30",0,0,0,0,0,0,0,0.65139,0.07577,0,0,0,0,0,0,0,0.26836,0.00448,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2168275153.8,"Retail",10000000,20,20,"2024-03-28",0.0344,"2024-03-28",0,0,0,0,0,0,0,0.66096,0.07206,0,0,0,0,0,0,0,0.26257,0.00442,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2092886659.82,"Retail",10000000,14,14,"2022-06-30",0.0071,"2022-06-30",0,0,0,0,0,0,0,0.74517,0.03611,0,0,0,0,0,0,0,0.21344,0.00528,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2009379388.7,"Retail",10000000,10,11,"2022-05-31",0.0059,"2022-05-31",0,0,0,0,0,0,0,0.76007,0.02683,0,0,0,0,0,0,0,0.20758,0.00552,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1938152569.71,"Retail",10000000,9,9,"2022-04-29",0.0024,"2022-04-29",0,0,0,0,0,0,0,0.8132,0.03787,0,0,0,0,0,0,0,0.1432,0.00573,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2063082285.74,"Retail",10000000,10,10,"2022-03-31",0.0027,"2022-03-31",0,0,0,0,0,0,0,0.81972,0.03567,0,0,0,0,0,0,0,0.13921,0.0054,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",2003506215.09,"Retail",10000000,10,10,"2022-02-28",0.0001,"2022-02-28",0,0,0,0,0,0,0,0.81914,0.03785,0,0,0,0,0,0,0,0.13736,0.00565,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1573508926.33,"Retail",10000000,10,10,"2022-01-31",0.0001,"2022-01-31",0,0,0,0,0,0,0,0.82437,0.02969,0,0,0,0,0,0,0,0.13878,0.00716,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1550058957.17,"Retail",10000000,9,9,"2021-12-31",0.0001,"2021-12-31",0,0,0,0,0,0,0,0.81951,0.03783,0,0,0,0,0,0,0,0.13538,0.00728,0,0,1
