ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",14805461.28,"Retail",1,48,48,"2024-04-30",0.032,"2024-04-30",0,0,0,0,0,0,0,0.35468,0.27521,0,0,0,0,0,0,0.11522,0,0.25489,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",13638888.05,"Retail",1,51,51,"2024-03-31",0.0301,"2024-03-31",0,0,0,0,0,0,0,0.36568,0.24526,0,0,0,0,0,0,0.14151,0,0.24755,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",12963279.08,"Retail",1,41,42,"2024-02-29",0.0276,"2024-02-29",0,0,0,0,0,0,0,0.36524,0.26208,0,0,0,0,0,0,0.12077,0,0.25191,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",9949308.42,"Retail",1,39,39,"2024-01-31",0.038,"2024-01-31",0,0,0,0,0,0,0,0.37078,0.24379,0,0,0,0,0,0,0.12284,0,0.26259,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",9316795.1,"Retail",1,44,44,"2023-12-31",0.0351,"2023-12-31",0,0,0,0,0,0,0,0.37543,0.24541,0,0,0,0,0,0,0.12643,0,0.25272,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",9456476.93,"Retail",1,50,50,"2023-11-30",0.0301,"2023-11-30",0,0,0,0,0,0,0,0.35796,0.27335,0,0,0,0,0,0,0.10105,0,0.26764,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",8919771.36,"Retail",1,41,41,"2023-10-31",0.0346,"2023-10-31",0,0,0,0,0,0,0,0.36777,0.24227,0,0,0,0,0,0,0.11472,0,0.27525,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",8702428.98,"Retail",1,47,47,"2023-09-30",0.0352,"2023-09-30",0,0,0,0,0,0,0,0.36875,0.24222,0,0,0,0,0,0,0.1251,0,0.26393,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",10577559.32,"Retail",1,47,47,"2023-08-31",0.0364,"2023-08-31",0,0,0,0,0,0,0,0.36215,0.24434,0,0,0,0,0,0,0.12787,0,0.26564,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",5408202.91,"Retail",1,48,48,"2023-07-31",0.0321,"2023-07-31",0,0,0,0,0,0,0,0.34973,0.24394,0,0,0,0,0,0,0.13028,0,0.27605,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",4059312.62,"Retail",1,42,42,"2023-06-30",0.0309,"2023-06-30",0,0,0,0,0,0,0,0.34426,0.23703,0,0,0,0,0,0,0.15855,0,0.26016,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",4025194.36,"Retail",1,41,41,"2023-05-31",0.0288,"2023-05-31",0,0,0,0,0,0,0,0.3717,0.25061,0,0,0,0,0,0,0.1243,0,0.25339,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",3930714.44,"Retail",1,39,39,"2023-04-30",0.0283,"2023-04-30",0,0,0,0,0,0,0,0.35527,0.28116,0,0,0,0,0,0,0.08848,0,0.27509,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",2681058.95,"Retail",1,39,39,"2023-03-31",0.0337,"2023-03-31",0,0,0,0,0,0,0,0.3553,0.25758,0,0,0,0,0,0,0.09573,0,0.2914,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",2454070.58,"Retail",1,36,36,"2023-02-28",0.0266,"2023-02-28",0,0,0,0,0,0,0,0.32918,0.27386,0,0,0,0,0,0,0.06183,0,0.33513,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",2114042.93,"Retail",1,34,34,"2023-01-31",0.0136,"2023-01-31",0,0,0,0,0,0,0,0.29066,0.25415,0,0,0,0,0,0,0.12434,0,0.33085,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",1224541.2,"Retail",1,26,26,"2022-12-31",0.03,"2022-12-31",0,0,0,0,0,0,0,0.29678,0.21677,0,0,0,0,0,0,0.13978,0,0.34667,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",1614352.93,"Retail",1,30,30,"2022-11-30",0.0142,"2022-11-30",0,0,0,0,0,0,0,0.30405,0.24402,0,0,0,0,0,0,0.12074,0,0.33119,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",1514157.78,"Retail",1,30,30,"2022-10-31",0.0161,"2022-10-31",0,0,0,0,0,0,0,0.31567,0.23896,0,0,0,0,0,0,0.13571,0,0.30966,0,0,1
"FAYXX","parse-MFP-files.sh","Fidelity Court Street Trust Ii","Fidelity New Jersey Municipal Money Market Fund (formerly Known As Fidelity New Jersey Amt Tax-free Money Market Fund)","Fidelity New Jersey Municipal Money Market Fund",0,"1130","SingleState",100037.32,"Retail",1,35,35,"2022-09-30",0.0162,"2022-09-30",0,0,0,0,0,0,0,0.30703,0.22647,0,0,0,0,0,0,0.13394,0,0.33255,0,0,1
