asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2021-10-04","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-05","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-06","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-07","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-08","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-09","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-10","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-11","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-12","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-13","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-14","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-15","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-16","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-17","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-18","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-19","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-20","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-21","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-22","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-23","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-24","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-25","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-26","SNAXX",,0.00101,,"moneymarket.fun"
"2021-10-27","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-28","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-29","SNAXX",,0.0003,,"moneymarket.fun"
"2021-10-30","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-10-31","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-01","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-02","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-03","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-04","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-05","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-06","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-07","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-08","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-09","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-10","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-11","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-12","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-13","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-14","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-15","SNAXX",,0.0003,,"moneymarket.fun"
